offset,rounder,x,valor real,valor aproximado,error %
1.0,1.0,44.75,0.6944842546815092,2.75,295.97729991173827
1.0,1.0,45.25,0.9544177345154423,0.47499999999999787,50.23143610788464
1.0,1.0,45.75,0.9806764664578257,1.3249999999999993,35.11081843187897
1.0,1.0,46.25,0.7668313971238714,0.5500000000000007,28.276280540563786
1.0,1.0,46.75,0.365239257594056,2.0500000000000007,461.27591910683014
1.0,1.0,47.25,-0.1257761903592125,0.875,795.680158145218
1.0,1.0,47.75,-0.5859972403145538,-1.4500000000000028,147.44143832856045
1.0,1.0,48.25,-0.9027457284726567,-0.8999999999999986,0.3041530284838393
1.0,1.0,48.75,-0.9984705779426957,0.1999999999999993,120.03063529544261
1.0,1.0,49.25,-0.8497350070535673,1.3250000000000006,255.9309654187841
1.0,1.0,49.75,-0.49295467089331135,-1.625,229.64491381230746
1.0,1.0,50.25,-0.015481838903188173,1.9250000000000043,12533.923463727486
1.0,1.0,50.75,0.46578148719844353,1.0499999999999972,125.42759402385838
1.0,1.0,51.25,0.833005260536624,2.125,155.10042981374087
1.0,1.0,51.75,0.9962802940213323,-1.4250000000000007,243.03203712362986
1.0,1.0,52.25,0.9156311650396451,1.8250000000000006,99.31606411856694
1.0,1.0,52.75,0.6108035931029845,0.5999999999999979,1.7687507449166366
1.0,1.0,53.25,0.15642999905467883,-0.7000000000000028,547.4845005626597
1.0,1.0,53.75,-0.3362431144491573,-1.5499999999999972,360.9759823749104
1.0,1.0,54.25,-0.7465921866472573,0.9749999999999943,230.59338383628875
1.0,1.0,54.75,-0.9741494532413135,-3.3249999999999957,241.3233964189616
1.0,1.0,55.25,-0.9632009590319782,0.25,125.95512365885217
1.0,1.0,55.75,-0.7164272772437812,1.1249999999999982,257.0291969239455
1.0,1.0,56.25,-0.2942472117115055,0.17499999999999716,159.4738006121111
1.0,1.0,56.75,0.19997483347801748,-2.424999999999997,1312.6525912404716
1.0,1.0,57.25,0.645236065065984,2.450000000000003,279.70599175194246
1.0,1.0,57.75,0.9325210045313215,3.5,275.32666642281964
1.0,1.0,58.25,0.9914922792803779,3.6000000000000014,263.089060321566
1.0,1.0,58.75,0.8077116645594764,2.625,224.99221135201353
1.0,1.0,59.25,0.42617506442530745,-0.44999999999999574,205.5904105057897
1.0,1.0,59.75,-0.05970405485516448,-0.2749999999999986,360.60523136513683
1.0,1.0,60.25,-0.5309655392553846,-1.25,135.42017467893962
1.0,1.0,60.75,-0.8722281415753229,1.3999999999999986,260.5084648463041
1.0,1.0,61.25,-0.9999388748177166,-2.0249999999999986,102.5123786060568
1.0,1.0,61.75,-0.8828296974172939,-0.3,66.01836108621562
1.0,1.0,62.25,-0.5495730203270262,1.5249999999999986,377.48814872544864
1.0,1.0,62.75,-0.08176170083154902,-1.7999999999999972,2101.51976009951
1.0,1.0,63.25,0.4060677345664961,1.25,207.83041684768602
1.0,1.0,63.75,0.79447762643532,0.5750000000000028,27.6254005314252
1.0,1.0,64.25,0.9883716869768853,1.0499999999999972,6.235337761608014
1.0,1.0,64.75,0.9402778878788489,4.250000000000002,351.9940386546235
1.0,1.0,65.25,0.6619712684902924,3.125,372.074869220072
1.0,1.0,65.75,0.22159099552021236,2.9750000000000014,1242.5635789106952
1.0,1.0,66.25,-0.2730424814093603,-2.549999999999997,833.9206070929661
1.0,1.0,66.75,-0.7008256362004742,-3.950000000000003,463.62093450446895
1.0,1.0,67.25,-0.9570222331011646,-0.6749999999999972,29.468723227807764
1.0,1.0,67.75,-0.9789064100214568,-1.9250000000000007,96.64801254675677
1.0,1.0,68.25,-0.7611201572139107,-0.9499999999999993,24.816034760856354
1.0,1.0,68.75,-0.3569851449269173,-3.25,810.4020282595641
1.0,1.0,69.25,0.13455228113037063,-1.5749999999999957,1270.5487166538217
1.0,1.0,69.75,0.5931466160920859,1.9500000000000028,228.75514199970857
1.0,1.0,70.25,0.9065179727230256,1.2000000000000028,32.374650708292876
1.0,1.0,70.75,0.9979421137117938,-0.1999999999999993,120.04124259834168
1.0,1.0,71.25,0.8450352208159536,-1.625,292.29967698043686
1.0,1.0,71.75,0.48523423423072903,2.625,440.9758452351512
1.0,1.0,72.25,0.006630983970279104,-2.4250000000000043,36670.74139930297
1.0,1.0,72.75,-0.47359576242974594,-1.25,163.93817241669834
1.0,1.0,73.25,-0.8378697489573207,-3.0249999999999986,261.03463620263557
1.0,1.0,73.75,-0.9970039992110719,1.9249999999999972,293.0784632281563
1.0,1.0,74.25,-0.9120368987278785,-2.7250000000000005,198.78177119816837
1.0,1.0,74.75,-0.6037713570372523,-1.0999999999999979,82.18817225742106
1.0,2.0,1.25,0.9489846193555862,0.84,11.484339907383632
1.0,2.0,1.75,0.9839859468739369,1.0725,8.995459072079923
1.0,2.0,2.25,0.7780731968879212,0.855,9.886833709188908
1.0,2.0,2.75,0.3816609920523317,0.44499999999999984,16.595620004829662
1.0,2.0,3.5,-0.35078322768961984,-0.29499999999999993,15.902478592556326
1.0,2.0,4.25,-0.8949893582285835,-0.9950000000000001,11.174506249924988
1.0,2.0,4.75,-0.999292788975378,-1.0799999999999998,8.076432844809654
1.0,2.0,5.25,-0.858934493426592,-0.9299999999999999,8.273681767034715
1.0,2.0,5.75,-0.5082790774992583,-0.5575000000000001,9.683838009408063
1.0,2.0,6.25,-0.03317921654755682,-0.07749999999999968,133.57995776939606
1.0,2.0,6.75,0.4500440737806176,0.47250000000000014,4.989717124978539
1.0,2.0,7.25,0.8230808790115055,0.8499999999999996,3.270531690740181
1.0,2.0,7.75,0.9945987791111761,1.060000000000001,6.5756385652585125
1.0,2.0,8.25,0.9226042102393402,0.9950000000000001,7.846895663079521
1.0,2.0,8.75,0.6247239537541924,0.7149999999999999,14.450549831378481
1.0,2.0,9.25,0.17388948538043356,0.2474999999999996,42.33178012950108
1.0,2.0,9.75,-0.31951919362227366,-0.27749999999999986,13.150757281876366
1.0,2.0,10.25,-0.7346984304047954,-0.8049999999999997,9.568765453394306
1.0,2.0,10.75,-0.9699978679206785,-1.0325000000000006,6.443532934077871
1.0,2.0,11.25,-0.9678079975112615,-1.0499999999999998,8.492593851269758
1.0,2.0,11.75,-0.72866497582717,-0.8025000000000002,10.132917955746906
1.0,2.0,12.25,-0.3111193549811273,-0.33999999999999986,9.282818492801411
1.0,2.0,12.75,0.182599134631134,0.16499999999999915,9.638125978355058
1.0,2.0,13.25,0.6316109877182386,0.6224999999999987,1.4424998765702812
1.0,2.0,14.0,0.9906073556948704,1.2300000000000004,24.166249415461486
1.0,2.0,14.75,0.8180217634546941,0.9475,15.828214153922934
1.0,2.0,15.25,0.4421221685765394,0.4975000000000005,12.525459105965227
1.0,2.0,15.75,-0.04202435271884079,-0.05749999999999922,36.82542687735491
1.0,2.0,16.25,-0.5158818468181093,-0.5574999999999992,8.067380823455045
1.0,2.0,16.75,-0.8634334728079056,-0.9574999999999996,10.89447307227822
1.0,2.0,17.25,-0.9995864713592172,-1.0949999999999998,9.545300119062357
1.0,2.0,17.75,-0.8910058399248534,-1.0125,13.635618828872467
1.0,2.0,18.25,-0.5642759039618552,-0.6274999999999995,11.204464977901694
1.0,2.0,18.75,-0.09939154689884817,-0.08500000000000263,14.479648770827538
1.0,2.0,19.25,0.3898273272463786,0.3049999999999997,21.760231086305122
1.0,2.0,19.75,0.7836028759783553,0.8024999999999984,2.411568997631537
1.0,2.0,20.25,0.9855251115651197,0.9724999999999984,1.3216417737378645
1.0,2.0,20.75,0.9461564284508708,1.0875000000000004,14.938710692961156
1.0,2.0,21.25,0.675135653292801,0.7599999999999998,12.56996964880979
1.0,2.0,21.75,0.23881812402958275,0.2925000000000022,22.47814155167294
1.0,2.0,22.25,-0.25597041106933305,-0.23000000000000043,10.145864500838023
1.0,2.0,22.75,-0.6880884622582969,-0.8000000000000007,16.264120658906513
1.0,2.0,23.25,-0.9517384599623535,-1.0699999999999985,12.42584439030896
1.0,2.0,23.75,-0.9823696896284233,-0.9850000000000003,0.2677515806266293
1.0,2.0,24.25,-0.7724825579327705,-0.7424999999999997,3.8813249082292187
1.0,2.0,24.75,-0.3734647547841147,-0.39750000000000085,6.435746588665363
1.0,2.0,25.25,0.11699024537436405,0.15000000000000213,28.215817925681076
1.0,2.0,25.75,0.5788019532877502,0.5350000000000001,7.567692720963228
1.0,2.0,26.25,0.8989027566124672,1.042500000000004,15.974725000141929
1.0,2.0,26.75,0.9989208147888241,0.9924999999999997,0.6427751523209352
1.0,2.0,27.25,0.8543682189235223,0.8375000000000001,1.9743499992047493
1.0,2.0,27.75,0.500636485932415,0.6875,37.32518889820011
1.0,2.0,28.25,0.02433148087720227,-0.03499999999999659,243.8465672378796
1.0,2.0,28.75,-0.45793071928681145,-0.4924999999999997,7.5490198095963095
1.0,2.0,29.25,-0.8280755084772445,-0.889999999999997,7.4781213656017895
1.0,2.0,29.75,-0.9954785330494551,-0.932500000000001,6.326458176504481
1.0,2.0,30.25,-0.9191536942035773,-0.8924999999999996,2.8998082009203467
1.0,2.0,30.75,-0.617787974410896,-0.6875,11.284134440392652
1.0,2.0,31.25,-0.165166212373579,-0.15500000000000114,6.1551404657652125
1.0,2.0,31.75,0.3278939988258263,0.4549999999999983,38.76435727074386
1.0,2.0,32.25,0.740674323409674,0.6225000000000023,15.954964236597192
1.0,2.0,32.75,0.9721117417027341,0.8950000000000031,7.932394846673012
1.0,2.0,33.25,0.9655423020447212,0.9874999999999998,2.274131118727676
1.0,2.0,33.75,0.722574432381135,0.7249999999999996,0.33568411919469765
1.0,2.0,34.25,0.30269514100631545,0.49999999999999645,65.182697792154
1.0,2.0,34.75,-0.1912944777489552,-0.06499999999999773,66.02097417297101
1.0,2.0,35.25,-0.6384485367231334,-0.6225000000000023,2.498014453128474
1.0,2.0,35.75,-0.929288127236339,-0.9400000000000013,1.1526966125693312
1.0,2.0,36.25,-0.9926055741456128,-1.2424999999999997,25.17560170559026
1.0,2.0,36.75,-0.8128985581744033,-0.9100000000000001,11.94508722511035
1.0,2.0,37.25,-0.4341656243337532,-0.365000000000002,15.930700280541327
1.0,2.0,37.75,0.050866196399306694,-0.03249999999999886,163.89312018706758
1.0,2.0,38.25,0.523444198233198,0.6075000000000017,16.058216339109425
1.0,2.0,38.75,0.8678648045849774,0.7999999999999972,7.819743838723121
1.0,2.0,39.25,0.9998018389311463,1.0224999999999973,2.270265985219316
1.0,2.0,39.75,0.8869525137988248,0.9950000000000001,12.181879471586035
1.0,2.0,40.25,0.5569462797382114,0.5150000000000006,7.531476780476458
1.0,2.0,40.75,0.09058017221711874,0.2049999999999983,126.31884548487903
1.0,2.0,41.25,-0.397963120556671,-0.5874999999999986,47.6267447039322
1.0,2.0,41.75,-0.78907116196914,-0.9324999999999974,18.17692052931303
1.0,2.0,42.25,-0.9869870631127111,-1.1524999999999999,16.76951432020823
1.0,2.0,42.75,-0.943254108829076,-1.0700000000000003,13.437088689522103
1.0,2.0,43.25,-0.6685796515669709,-0.6875,2.8299318396371973
1.0,2.0,43.75,-0.23021357807075407,-0.10499999999999687,54.390179380416015
1.0,2.0,44.25,0.2645168083164075,0.11999999999999744,54.63426284183165
1.0,2.0,44.75,0.6944842546815092,0.5424999999999969,21.88447810832117
1.0,2.0,45.25,0.9544177345154423,0.9374999999999964,1.7725712655617196
1.0,2.0,45.75,0.9806764664578257,1.2850000000000001,31.032001271671383
1.0,2.0,46.25,0.7668313971238714,1.0225000000000009,33.34091481322453
1.0,2.0,46.75,0.365239257594056,0.1999999999999993,45.241373745675325
1.0,2.0,47.25,-0.1257761903592125,-0.04999999999999716,60.246848105989805
1.0,2.0,47.75,-0.5859972403145538,-0.5249999999999986,10.409134398280253
1.0,2.0,48.25,-0.9027457284726567,-0.8800000000000026,2.519616294517095
1.0,2.0,48.75,-0.9984705779426957,-1.2924999999999969,29.447980596797933
1.0,2.0,49.25,-0.8497350070535673,-1.1674999999999995,37.395775189758695
1.0,2.0,49.75,-0.49295467089331135,-0.6499999999999986,31.857965524922687
1.0,2.0,50.25,-0.015481838903188173,-0.09500000000000597,513.6221969112637
1.0,2.0,50.75,0.46578148719844353,0.5024999999999977,7.88320571141774
1.0,2.0,51.25,0.833005260536624,1.1099999999999994,33.252459808589286
1.0,2.0,51.75,0.9962802940213323,1.2125000000000021,21.702698254316783
1.0,2.0,52.25,0.9156311650396451,1.2524999999999995,36.79088784027667
1.0,2.0,52.75,0.6108035931029845,0.5700000000000003,6.680313207670427
1.0,2.0,53.25,0.15642999905467883,0.384999999999998,146.11647530946058
1.0,2.0,53.75,-0.3362431144491573,-0.4749999999999943,41.26683330843886
1.0,2.0,54.25,-0.7465921866472573,-0.6824999999999974,8.584631314597665
1.0,2.0,54.75,-0.9741494532413135,-1.1450000000000031,17.53843275179327
1.0,2.0,55.25,-0.9632009590319782,-0.8549999999999986,11.23347708672571
1.0,2.0,55.75,-0.7164272772437812,-0.5775000000000006,19.39167891237443
1.0,2.0,56.25,-0.2942472117115055,-0.3674999999999997,24.89498128543522
1.0,2.0,56.75,0.19997483347801748,0.4224999999999923,111.27658548416106
1.0,2.0,57.25,0.645236065065984,0.7025000000000006,8.874881308465081
1.0,2.0,57.75,0.9325210045313215,1.230000000000004,31.90051420001991
1.0,2.0,58.25,0.9914922792803779,1.2399999999999984,25.064009666316995
1.0,2.0,58.75,0.8077116645594764,0.8225000000000007,1.8308928902976516
1.0,2.0,59.25,0.42617506442530745,0.6950000000000074,63.07852289227844
1.0,2.0,59.75,-0.05970405485516448,-0.3149999999999977,427.60235592733744
1.0,2.0,60.25,-0.5309655392553846,-0.677500000000002,27.597734675985635
1.0,2.0,60.75,-0.8722281415753229,-1.0200000000000031,16.941881530879165
1.0,2.0,61.25,-0.9999388748177166,-0.8399999999999999,15.994865170820837
1.0,2.0,61.75,-0.8828296974172939,-0.9175,3.9271790113238807
1.0,2.0,62.25,-0.5495730203270262,-0.9249999999999972,68.31248365314063
1.0,2.0,62.75,-0.08176170083154902,0.08249999999999602,200.90298900455616
1.0,2.0,63.25,0.4060677345664961,0.6475000000000009,59.45615592710155
1.0,2.0,63.75,0.79447762643532,0.5649999999999977,28.884089217835836
1.0,2.0,64.25,0.9883716869768853,1.009999999999998,2.1882772754515942
1.0,2.0,64.75,0.9402778878788489,1.0024999999999995,6.617417353237563
1.0,2.0,65.25,0.6619712684902924,0.5349999999999966,19.18078238952418
1.0,2.0,65.75,0.22159099552021236,0.384999999999998,73.74352197667723
1.0,2.0,66.25,-0.2730424814093603,-0.6025000000000063,120.66163363667395
1.0,2.0,66.75,-0.7008256362004742,-0.602499999999992,14.029971382547386
1.0,2.0,67.25,-0.9570222331011646,-1.3074999999999974,36.62169537724675
1.0,2.0,67.75,-0.9789064100214568,-1.2774999999999963,30.50277196284725
1.0,2.0,68.25,-0.7611201572139107,-1.0,31.385299748269947
1.0,2.0,68.75,-0.3569851449269173,-0.5499999999999972,54.06803555161777
1.0,2.0,69.25,0.13455228113037063,-0.18999999999999773,241.2090515328407
1.0,2.0,69.75,0.5931466160920859,0.5750000000000028,3.059381205213814
1.0,2.0,70.25,0.9065179727230256,1.2000000000000028,32.374650708292876
1.0,2.0,70.75,0.9979421137117938,1.245000000000001,24.756735174677445
1.0,2.0,71.25,0.8450352208159536,1.1850000000000005,40.23084136727246
1.0,2.0,71.75,0.48523423423072903,0.4924999999999997,1.4973728679283185
1.0,2.0,72.25,0.006630983970279104,-0.29749999999999943,4586.513635584575
1.0,2.0,72.75,-0.47359576242974594,-0.5224999999999937,10.326156070178595
1.0,2.0,73.25,-0.8378697489573207,-0.7774999999999963,7.205147223951093
1.0,2.0,73.75,-0.9970039992110719,-1.0650000000000048,6.8200329028507545
1.0,2.0,74.25,-0.9120368987278785,-1.2600000000000007,38.15230521456597
1.0,2.0,74.75,-0.6037713570372523,-0.3725000000000023,38.304459849191005
1.0,3.0,1.25,0.9489846193555862,0.841,11.378964121559088
1.0,3.0,1.75,0.9839859468739369,1.0750000000000002,9.249527741245627
1.0,3.0,2.25,0.7780731968879212,0.8660000000000001,11.300582446967962
1.0,3.0,2.75,0.3816609920523317,0.4425000000000001,15.940588431768893
1.0,3.0,3.5,-0.35078322768961984,-0.31750000000000034,9.488260858090165
1.0,3.0,4.25,-0.8949893582285835,-0.9815,9.666108426433537
1.0,3.0,4.75,-0.999292788975378,-1.08575,8.651839778937129
1.0,3.0,5.25,-0.858934493426592,-0.95075,10.689465526890602
1.0,3.0,5.75,-0.5082790774992583,-0.57775,13.667869793606268
1.0,3.0,6.25,-0.03317921654755682,-0.06799999999999962,104.94757584927623
1.0,3.0,6.75,0.4500440737806176,0.46174999999999944,2.601062185097919
1.0,3.0,7.25,0.8230808790115055,0.8799999999999999,6.915373985707514
1.0,3.0,7.75,0.9945987791111761,1.0785,8.43568508738793
1.0,3.0,8.25,0.9226042102393402,1.01775,10.312741769948907
1.0,3.0,8.75,0.6247239537541924,0.7004999999999999,12.129524694937945
1.0,3.0,9.25,0.17388948538043356,0.21675000000000022,24.648134719472477
1.0,3.0,9.75,-0.31951919362227366,-0.3232499999999998,1.1676313824629299
1.0,3.0,10.25,-0.7346984304047954,-0.7814999999999994,6.370174163761015
1.0,3.0,10.75,-0.9699978679206785,-1.0442500000000008,7.654875802819208
1.0,3.0,11.25,-0.9678079975112615,-1.0652499999999998,10.068319619109628
1.0,3.0,11.75,-0.72866497582717,-0.8142500000000004,11.745456006812379
1.0,3.0,12.25,-0.3111193549811273,-0.3644999999999996,17.157609825370844
1.0,3.0,12.75,0.182599134631134,0.17474999999999952,4.298560695257628
1.0,3.0,13.25,0.6316109877182386,0.6632499999999997,5.009256155606206
1.0,3.0,14.0,0.9906073556948704,1.1839999999999993,19.522633583663623
1.0,3.0,14.75,0.8180217634546941,0.96625,18.120329209739356
1.0,3.0,15.25,0.4421221685765394,0.511750000000001,15.748550145683948
1.0,3.0,15.75,-0.04202435271884079,-0.021000000000000796,50.02897453174607
1.0,3.0,16.25,-0.5158818468181093,-0.5392499999999991,4.529749074525775
1.0,3.0,16.75,-0.8634334728079056,-0.927999999999999,7.477880951513449
1.0,3.0,17.25,-0.9995864713592172,-1.082749999999999,8.319793336908386
1.0,3.0,17.75,-0.8910058399248534,-0.975,9.426892205580897
1.0,3.0,18.25,-0.5642759039618552,-0.6437499999999989,14.084261879719767
1.0,3.0,18.75,-0.09939154689884817,-0.1382500000000011,39.09633596979789
1.0,3.0,19.25,0.3898273272463786,0.401250000000001,2.930187792197301
1.0,3.0,19.75,0.7836028759783553,0.8272500000000029,5.570056639615145
1.0,3.0,20.25,0.9855251115651197,1.0707500000000003,8.647662797707342
1.0,3.0,20.75,0.9461564284508708,1.044,10.341162265242675
1.0,3.0,21.25,0.675135653292801,0.7640000000000002,13.162443173277277
1.0,3.0,21.75,0.23881812402958275,0.2895000000000021,21.221955484476258
1.0,3.0,22.25,-0.25597041106933305,-0.24924999999999997,2.6254640297127008
1.0,3.0,22.75,-0.6880884622582969,-0.7347500000000018,6.7813283176646175
1.0,3.0,23.25,-0.9517384599623535,-1.0235000000000003,7.540048349048052
1.0,3.0,23.75,-0.9823696896284233,-1.0809999999999995,10.040040059550561
1.0,3.0,24.25,-0.7724825579327705,-0.85975,11.297011326801295
1.0,3.0,24.75,-0.3734647547841147,-0.4450000000000003,19.15448360240507
1.0,3.0,25.25,0.11699024537436405,0.09650000000000247,17.5144904678109
1.0,3.0,25.75,0.5788019532877502,0.6092499999999994,5.260529364024456
1.0,3.0,26.25,0.8989027566124672,0.9647499999999987,7.325291073272274
1.0,3.0,26.75,0.9989208147888241,1.0985000000000014,9.968676569446467
1.0,3.0,27.25,0.8543682189235223,0.9435,10.432478538209319
1.0,3.0,27.75,0.500636485932415,0.5785,15.552904403794567
1.0,3.0,28.25,0.02433148087720227,0.047750000000000625,96.24781673170033
1.0,3.0,28.75,-0.45793071928681145,-0.46174999999999855,0.8340302478801399
1.0,3.0,29.25,-0.8280755084772445,-0.8909999999999982,7.59888329972059
1.0,3.0,29.75,-0.9954785330494551,-1.0862499999999997,9.118375126833108
1.0,3.0,30.25,-0.9191536942035773,-1.0115,10.046884038956993
1.0,3.0,30.75,-0.617787974410896,-0.6895000000000007,11.607870104219357
1.0,3.0,31.25,-0.165166212373579,-0.2154999999999987,30.47462728791823
1.0,3.0,31.75,0.3278939988258263,0.3269999999999982,0.27264873069635454
1.0,3.0,32.25,0.740674323409674,0.7877500000000026,6.355786221077173
1.0,3.0,32.75,0.9721117417027341,1.0537500000000009,8.398032324377713
1.0,3.0,33.25,0.9655423020447212,1.0550000000000006,9.265021093931928
1.0,3.0,33.75,0.722574432381135,0.791500000000001,9.538888248748608
1.0,3.0,34.25,0.30269514100631545,0.3619999999999983,19.592273201519784
1.0,3.0,34.75,-0.1912944777489552,-0.17125000000000057,10.478335801862478
1.0,3.0,35.25,-0.6384485367231334,-0.6587499999999977,3.179812014459697
1.0,3.0,35.75,-0.929288127236339,-1.0115000000000016,8.846758110227556
1.0,3.0,36.25,-0.9926055741456128,-1.1005000000000003,10.869818653522856
1.0,3.0,36.75,-0.8128985581744033,-0.9059999999999997,11.453020907637283
1.0,3.0,37.25,-0.4341656243337532,-0.5130000000000017,18.15767330433481
1.0,3.0,37.75,0.050866196399306694,0.0072499999999990905,85.74691934288622
1.0,3.0,38.25,0.523444198233198,0.5309999999999988,1.443477985295131
1.0,3.0,38.75,0.8678648045849774,0.9202499999999993,6.0361009155191105
